着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
3,3,3,ジョーアラモード,牡4,56.0,藤本現暉,1:15.2,クビ,7,24.8,37.8,大井蛯名雄太,469(+2),202444101810,2024/10/18,1200,ダ,良
4,5,6,サカベンクイーン,牝5,54.0,本田正重,1:15.3,クビ,8,25.6,39.7,大井赤嶺本浩,488(-1),202444101810,2024/10/18,1200,ダ,良
5,2,2,カフジタウルス,牡7,56.0,矢野貴之,1:15.5,1,2,7.5,39.9,大井松浦裕之,620(+4),202444101810,2024/10/18,1200,ダ,良
6,6,7,エスプリアカボシ,牡4,56.0,Ｒ．クア,1:15.6,1/2,4,13.1,38.9,大井澤佳宏,487(+3),202444101810,2024/10/18,1200,ダ,良
7,7,9,リコータイザン,牡6,56.0,笹川翼,1:16.0,2,1,1.4,39.2,大井荒山勝徳,483(+3),202444101810,2024/10/18,1200,ダ,良
8,8,12,フロステッドローズ,牝3,52.0,Ｍ．ミシ,1:16.1,クビ,6,18.0,40.4,大井澤佳宏,454(0),202444101810,2024/10/18,1200,ダ,良
9,1,1,スプル,牝4,54.0,達城龍次,1:16.2,3/4,10,106.6,39.7,大井堀千亜樹,477(+8),202444101810,2024/10/18,1200,ダ,良
10,5,5,カツワカマル,牡4,54.0,△谷内貫太,1:16.4,1,11,113.4,39.7,大井鷹見浩,469(-18),202444101810,2024/10/18,1200,ダ,良
11,8,11,ナックブレット,牡3,56.0,和田譲治,1:16.5,クビ,9,38.7,40.6,大井立花伸,509(-1),202444101810,2024/10/18,1200,ダ,良
12,4,4,テーオークレール,牡5,56.0,遠藤健太,1:20.1,大,12,296.1,42.3,大井佐々木忠,478(+2),202444101810,2024/10/18,1200,ダ,良
1,8,8,キタサンベレーザ,牝4,53.0,笹川翼,1:13.6,,1,2.2,38.4,大井米田英世,477(+5),202444101811,2024/10/18,1200,ダ,良
2,6,6,シンリンゲンカイ,牝4,53.0,大木天翔,1:13.6,ハナ,6,12.1,38.5,大井福田真広,487(+5),202444101811,2024/10/18,1200,ダ,良
3,7,7,ゴールデンヨシノ,牡5,55.0,達城龍次,1:13.8,1.1/4,7,19.3,38.3,大井荒井朋弘,454(-1),202444101811,2024/10/18,1200,ダ,良
4,2,2,ニシノデフィレ,セ5,55.0,瀬川将輝,1:14.1,1.1/2,3,5.9,37.7,大井市村誠,510(+2),202444101811,2024/10/18,1200,ダ,良
5,1,1,ナンセイラピッド,牝5,53.0,岡村健司,1:14.2,クビ,8,34.9,38.4,大井米田英世,455(-4),202444101811,2024/10/18,1200,ダ,良
6,4,4,キャンユーキッス,牝6,55.0,藤田凌,1:15.1,4,4,10.2,39.5,大井栗田裕光,454(+1),202444101811,2024/10/18,1200,ダ,良
7,5,5,ゾディアックレーヴ,牡6,57.0,和田譲治,1:15.4,1.1/2,2,3.5,40.6,船橋矢野義幸,492(-7),202444101811,2024/10/18,1200,ダ,良
8,3,3,イデアミラーグロ,牡4,57.0,七夕裕次,1:16.3,4,5,10.9,41.5,浦和鹿沼良和,496(+3),202444101811,2024/10/18,1200,ダ,良
1,3,3,マイネルボンバー,牡4,56.0,和田譲治,1:42.8,,7,21.8,39.9,大井阪本一栄,484(-5),202444101812,2024/10/18,1600,ダ,良
2,6,8,エルモサミオ,牝4,54.0,森泰斗,1:42.8,アタマ,2,3.1,39.9,大井橋本和馬,501(-1),202444101812,2024/10/18,1600,ダ,良
3,7,9,ロンギングナイス,牡4,56.0,笹川翼,1:42.9,1/2,3,5.7,39.9,大井的場直之,484(+2),202444101812,2024/10/18,1600,ダ,良
4,5,6,スマイルモア,牡3,56.0,矢野貴之,1:43.4,2.1/2,1,2.8,39.7,大井坂井英光,509(+21),202444101812,2024/10/18,1600,ダ,良
5,8,12,ブルマリンシェール,牡4,56.0,町田直希,1:43.5,3/4,6,13.0,39.7,大井佐野謙二,484(-5),202444101812,2024/10/18,1600,ダ,良
6,4,4,シャンボール,牡4,56.0,Ｒ．クア,1:43.5,ハナ,5,13.0,40.1,大井高野毅,505(+11),202444101812,2024/10/18,1600,ダ,良
7,8,11,クイーンカトリーヌ,牝5,51.0,▲佐野遥久,1:44.0,2.1/2,8,26.4,40.2,大井月岡健二,464(-1),202444101812,2024/10/18,1600,ダ,良
8,5,5,モズユウガ,牡5,56.0,吉井章,1:44.2,1.1/4,9,39.7,40.3,大井松浦裕之,499(-5),202444101812,2024/10/18,1600,ダ,良
9,6,7,ディヴァインゲート,牡6,56.0,菅原涼太,1:44.9,3.1/2,12,226.9,40.9,大井月岡健二,484(-6),202444101812,2024/10/18,1600,ダ,良
10,2,2,アントレゾール,牡4,56.0,西啓太,1:45.4,2.1/2,4,9.7,42.5,大井田中正人,505(+8),202444101812,2024/10/18,1600,ダ,良
11,1,1,イチニチショチョウ,牡3,55.0,☆鷹見陸,1:45.9,2.1/2,11,71.0,42.3,大井嶋田幸晴,480(+3),202444101812,2024/10/18,1600,ダ,良
12,7,10,ヨリナエスポワール,牡3,56.0,野畑凌,1:45.9,クビ,10,42.2,41.5,大井吉井竜一,534(+1),202444101812,2024/10/18,1600,ダ,良
1,7,9,テンシノトリブン,牡3,56.0,矢野貴之,1:29.4,,1,1.9,39.1,大井澤佳宏,502(0),202444110401,2024/11/04,1400,ダ,稍
2,4,4,ジャズスマイル,セ3,56.0,野畑凌,1:31.0,8,4,14.2,40.1,大井中道啓二,523(+4),202444110401,2024/11/04,1400,ダ,稍
3,6,7,トウキョーバサラ,牝3,52.0,△佐野遥久,1:31.2,1,9,85.6,40.9,大井村上頼章,391(+5),202444110401,2024/11/04,1400,ダ,稍
4,7,8,ラスカシェロス,牝3,54.0,松崎正泰,1:31.3,1/2,8,43.4,40.6,大井高野毅,419(-7),202444110401,2024/11/04,1400,ダ,稍
5,2,2,ティテュラール,牡3,56.0,西啓太,1:31.5,1,2,2.8,41.5,大井堀千亜樹,520(+7),202444110401,2024/11/04,1400,ダ,稍
6,3,3,マルヨリヴィエラ,牝3,54.0,東原悠善,1:31.9,2,11,245.6,40.7,大井赤嶺本浩,443(-9),202444110401,2024/11/04,1400,ダ,稍
7,5,5,ケイアイオリオン,牡3,56.0,仲原大生,1:31.9,クビ,5,22.3,41.2,大井米田英世,523(-4),202444110401,2024/11/04,1400,ダ,稍
8,8,11,ツムグ,牡3,56.0,Ｒ．クア,1:32.9,5,3,7.1,42.9,大井渡辺和雄,481(0),202444110401,2024/11/04,1400,ダ,稍
9,1,1,アイテール,牡3,56.0,千田洋,1:34.2,6,7,32.8,44.2,大井赤嶺亮,512(-9),202444110401,2024/11/04,1400,ダ,稍
10,6,6,ボクラノカガヤキ,牡3,56.0,江里口裕,1:34.4,1,6,23.1,41.6,大井橋本和馬,544(+2),202444110401,2024/11/04,1400,ダ,稍
11,8,10,ハナノクロコ,牝3,51.0,▲田中洸多,1:35.9,7,10,140.0,45.3,大井荒井朋弘,440(0),202444110401,2024/11/04,1400,ダ,稍
1,7,11,アスフォデロース,牝3,54.0,和田譲治,1:16.2,,2,4.1,38.9,大井宗形竹見,461(0),202444110402,2024/11/04,1200,ダ,稍
2,5,6,ブロードファイラム,牝3,54.0,松崎正泰,1:16.4,1.1/4,3,4.5,39.3,大井高橋清顕,470(+2),202444110402,2024/11/04,1200,ダ,稍
3,3,3,シャラク,牡3,54.0,Ｍ．ミシ,1:16.6,3/4,1,3.3,38.9,大井佐宗応和,523(-5),202444110402,2024/11/04,1200,ダ,稍
4,5,7,オペラツィオーネ,牡3,56.0,中村尚平,1:16.7,3/4,8,22.4,39.6,大井渡辺和雄,496(+3),202444110402,2024/11/04,1200,ダ,稍
5,4,4,タイガーハート,牡3,56.0,藤田凌,1:17.5,4,4,7.2,38.7,大井藤田輝信,430(0),202444110402,2024/11/04,1200,ダ,稍
6,8,13,プチカノン,牡3,56.0,千田洋,1:17.8,1.1/2,12,127.6,38.4,大井納谷和玖,435(-10),202444110402,2024/11/04,1200,ダ,稍
7,1,1,ゴルドヴァッサー,牝3,54.0,遠藤健太,1:17.9,クビ,11,106.3,39.4,大井佐々木洋,397(0),202444110402,2024/11/04,1200,ダ,稍
8,8,12,ルビーリング,牝3,51.0,▲田中洸多,1:18.1,1,7,13.1,40.7,大井橋本和馬,433(+19),202444110402,2024/11/04,1200,ダ,稍
9,6,9,レディシャーロット,牝3,54.0,横川怜央,1:18.2,1/2,6,11.5,40.1,大井吉井竜一,518(0),202444110402,2024/11/04,1200,ダ,稍
10,2,2,ロイロ,牡3,54.0,△佐野遥久,1:18.4,1.1/4,9,70.4,40.7,大井栗田裕光,525(+2),202444110402,2024/11/04,1200,ダ,稍
11,4,5,サザンスノー,牡3,56.0,高橋昭平,1:18.9,2.1/2,10,71.0,40.4,大井立花伸,485(+12),202444110402,2024/11/04,1200,ダ,稍
12,7,10,ユウユウカグヤ,牝3,51.0,▲加藤雄真,1:18.9,クビ,13,161.3,40.4,大井佐々木忠,409(+5),202444110402,2024/11/04,1200,ダ,稍
13,6,8,キュートクインビー,牝3,54.0,西啓太,1:21.5,大,5,10.7,43.0,大井荒山勝徳,540(-1),202444110402,2024/11/04,1200,ダ,稍
1,8,8,ヨシノダイセン,牡2,55.0,和田譲治,1:14.0,,1,1.7,37.5,大井宗形竹見,475(0),202444110403,2024/11/04,1200,ダ,稍
2,6,6,カガヤキトップ,牝2,54.0,張田昂,1:14.2,1,4,9.6,38.0,大井立花貢,424(0),202444110403,2024/11/04,1200,ダ,稍
3,2,2,シュガーバローズ,牝2,54.0,矢野貴之,1:14.8,3,2,3.7,38.0,大井森下淳平,457(0),202444110403,2024/11/04,1200,ダ,稍
4,7,7,スモモノイモウト,牝2,54.0,町田直希,1:16.1,6,7,32.0,39.7,大井櫻木英喜,423(0),202444110403,2024/11/04,1200,ダ,稍
5,4,4,ルネサンスクラブ,牡2,55.0,藤田凌,1:16.4,1.1/2,3,8.9,38.9,大井久保杉隆,530(0),202444110403,2024/11/04,1200,ダ,稍
6,3,3,イクノエイトナイン,牝2,54.0,菅原涼太,1:18.2,9,8,34.0,41.0,大井堀千亜樹,454(0),202444110403,2024/11/04,1200,ダ,稍
7,5,5,アパッシオナート,牝2,52.0,△谷内貫太,1:18.5,1.3/4,6,20.6,41.0,大井嶋田幸晴,443(0),202444110403,2024/11/04,1200,ダ,稍
8,8,9,カリスマエートス,牝2,54.0,千田洋,1:18.8,1.1/2,9,56.1,40.5,大井的場直之,494(0),202444110403,2024/11/04,1200,ダ,稍
9,1,1,ハッピーキングダム,牝2,54.0,吉井章,1:21.9,大,5,14.7,40.6,大井鈴木啓之,476(0),202444110403,2024/11/04,1200,ダ,稍
1,4,4,アバンギャルド,牝2,54.0,和田譲治,1:14.0,,3,7.7,38.6,大井佐野謙二,488(0),202444110404,2024/11/04,1200,ダ,稍
2,8,10,エスプリワールド,牡2,55.0,Ｒ．クア,1:14.8,4,4,10.0,37.7,大井澤佳宏,452(0),202444110404,2024/11/04,1200,ダ,稍
3,8,9,イーオレイ,牡2,55.0,藤本現暉,1:16.2,7,6,27.3,40.7,大井真島大輔,438(0),202444110404,2024/11/04,1200,ダ,稍
4,3,3,セイテン,牝2,54.0,本田正重,1:17.2,5,1,1.4,41.8,大井的場直之,485(0),202444110404,2024/11/04,1200,ダ,稍
5,6,6,グロリアストップ,牝2,52.0,△佐野遥久,1:17.3,1/2,8,83.4,38.3,大井栗田裕光,443(0),202444110404,2024/11/04,1200,ダ,稍
6,2,2,コイゴロモ,牝2,54.0,矢野貴之,1:17.3,アタマ,2,5.3,41.6,大井松浦裕之,450(0),202444110404,2024/11/04,1200,ダ,稍
7,5,5,アースグラビティ,牝2,54.0,安藤洋一,1:17.5,3/4,7,33.2,39.6,大井鈴木啓之,428(0),202444110404,2024/11/04,1200,ダ,稍
8,1,1,ウィンドチェイサー,牡2,55.0,吉井章,1:17.6,クビ,5,25.6,39.2,大井的場直之,545(0),202444110404,2024/11/04,1200,ダ,稍
9,7,7,グランクレール,牝2,54.0,石川駿介,1:20.6,大,9,115.8,43.1,大井井上弘之,427(0),202444110404,2024/11/04,1200,ダ,稍
10,7,8,ヤマショウゴールド,セ2,53.0,△谷内貫太,1:20.8,1.1/4,10,131.1,42.8,大井嶋田幸晴,466(0),202444110404,2024/11/04,1200,ダ,稍
1,2,2,シンバーシア,牝3,54.0,Ｒ．クア,1:42.5,,1,1.5,39.3,大井渡辺和雄,447(+5),202444110405,2024/11/04,1600,ダ,稍
2,4,4,ココナッツガーデン,セ3,56.0,藤本現暉,1:43.3,4,4,10.0,40.1,大井荒山勝徳,425(-4),202444110405,2024/11/04,1600,ダ,稍
3,8,9,シャークウォーニン,牡6,56.0,大木天翔,1:45.0,8,3,4.7,39.7,大井櫻木英喜,477(+2),202444110405,2024/11/04,1600,ダ,稍
4,1,1,ライシアム,牡3,56.0,吉井章,1:45.1,1/2,2,4.7,40.1,大井月岡健二,457(-5),202444110405,2024/11/04,1600,ダ,稍
5,3,3,フェアリーマイア,牝4,51.0,▲田中洸多,1:45.8,3.1/2,9,110.7,40.3,大井村上頼章,392(+2),202444110405,2024/11/04,1600,ダ,稍
6,6,6,エムオースイート,牝5,54.0,福原杏,1:46.3,2.1/2,6,64.2,41.2,大井堀江仁,470(-5),202444110405,2024/11/04,1600,ダ,稍
7,7,7,ビーザチェンジ,牡8,56.0,岡村健司,1:46.7,2,7,87.1,41.7,大井吉井竜一,513(+3),202444110405,2024/11/04,1600,ダ,稍
8,8,10,ワスレガタミ,牝4,52.0,△谷内貫太,1:48.3,8,10,252.0,42.1,大井渡部則夫,424(+1),202444110405,2024/11/04,1600,ダ,稍
9,5,5,アルマジャック,セ3,56.0,野畑凌,1:48.5,1,5,30.2,42.6,大井阪本一栄,463(+5),202444110405,2024/11/04,1600,ダ,稍
10,7,8,シャムトラダイコウ,牝5,54.0,達城龍次,1:51.7,大,8,94.7,47.3,大井遠藤茂,492(0),202444110405,2024/11/04,1600,ダ,稍
1,4,6,プリマルーチェ,セ5,56.0,安藤洋一,1:30.1,,2,4.4,39.2,大井藤田輝信,460(+6),202444110406,2024/11/04,1400,ダ,稍
2,8,13,ムメ,牝3,52.0,△佐野遥久,1:30.2,1/2,1,2.6,40.0,大井栗田裕光,445(0),202444110406,2024/11/04,1400,ダ,稍
3,5,7,ダイヤメ,牡3,56.0,吉井章,1:30.7,2.1/2,3,4.9,40.2,大井吉井竜一,495(+1),202444110406,2024/11/04,1400,ダ,稍
4,7,12,ノビシロ,セ4,56.0,東原悠善,1:30.9,1.1/4,5,11.0,40.0,大井赤嶺本浩,562(-2),202444110406,2024/11/04,1400,ダ,稍
5,6,9,カゼノイタズラ,牝3,54.0,達城龍次,1:31.0,1/2,8,23.0,40.5,大井大宮和也,414(+6),202444110406,2024/11/04,1400,ダ,稍
6,1,1,ポンドウェイヴ,牝5,54.0,篠谷葵,1:31.2,1,11,110.6,38.9,大井朝倉実,493(-3),202444110406,2024/11/04,1400,ダ,稍
7,3,4,マオノブリージー,牝3,54.0,藤田凌,1:31.3,クビ,9,37.4,40.0,大井橋本和馬,428(+7),202444110406,2024/11/04,1400,ダ,稍
8,2,2,ホクトシュンパチ,牡3,56.0,Ｒ．クア,1:31.3,ハナ,7,19.1,39.4,大井上杉昌宏,515(0),202444110406,2024/11/04,1400,ダ,稍
9,4,5,マキズシトイナ,牡3,56.0,西啓太,1:31.6,1.1/2,12,123.1,40.4,大井高橋清顕,487(+4),202444110406,2024/11/04,1400,ダ,稍
10,3,3,カーラエスメラルダ,牡3,56.0,藤本現暉,1:31.9,1.3/4,6,17.5,41.7,大井荒山勝徳,463(+5),202444110406,2024/11/04,1400,ダ,稍
11,6,10,エクスプローラー,牡5,56.0,石川駿介,1:33.5,8,14,228.5,41.2,大井納谷和玖,459(+6),202444110406,2024/11/04,1400,ダ,稍
12,5,8,プリティパンク,牝3,54.0,和田譲治,1:33.8,1.3/4,4,7.3,42.9,大井米田英世,475(-7),202444110406,2024/11/04,1400,ダ,稍
13,7,11,リヴァイタライズ,セ5,56.0,菅原涼太,1:34.1,1.1/2,10,54.8,42.9,大井小野寺晋,507(+2),202444110406,2024/11/04,1400,ダ,稍
14,8,14,クイーンオブオーソ,牝3,54.0,澤田龍哉,1:37.3,大,13,169.3,46.8,大井蛯名雄太,432(+2),202444110406,2024/11/04,1400,ダ,稍
1,3,3,ローゼンヴォルフ,牡5,56.0,安藤洋一,1:44.1,,3,4.9,40.5,大井佐宗応和,527(+4),202444110407,2024/11/04,1600,ダ,稍
2,7,12,アイミーハイティー,牝5,54.0,野畑凌,1:44.4,1.1/2,2,3.9,40.8,大井佐野謙二,499(+4),202444110407,2024/11/04,1600,ダ,稍
3,3,4,マルヨソウタ,牡6,56.0,千田洋,1:44.7,1.3/4,7,14.5,40.0,大井村上頼章,510(+8),202444110407,2024/11/04,1600,ダ,稍
4,6,9,ブルベアナノ,牡7,56.0,西啓太,1:44.9,1,11,63.1,40.0,大井松浦裕之,515(+4),202444110407,2024/11/04,1600,ダ,稍
5,5,7,クルーミーズクライ,牡3,54.0,Ｍ．ミシ,1:45.1,1.1/4,6,13.1,40.7,大井嶋田幸晴,494(+4),202444110407,2024/11/04,1600,ダ,稍
6,7,11,サウンドズーム,牡4,56.0,達城龍次,1:45.3,3/4,1,3.2,41.7,大井鈴木啓之,488(+3),202444110407,2024/11/04,1600,ダ,稍
7,2,2,ジャガンナート,牡4,56.0,Ｒ．クア,1:45.5,1,8,15.5,41.7,大井月岡健二,517(-11),202444110407,2024/11/04,1600,ダ,稍
8,6,10,ハヴィティペイ,牡6,54.0,△佐野遥久,1:45.5,クビ,12,96.1,41.4,大井堀江仁,481(+1),202444110407,2024/11/04,1600,ダ,稍
9,4,6,ノブトモ,牡3,56.0,江里口裕,1:45.8,1.1/2,13,111.2,41.7,大井朝倉実,499(+2),202444110407,2024/11/04,1600,ダ,稍
10,1,1,トーセンウォルト,牡4,56.0,張田昂,1:46.1,1.3/4,9,53.0,40.9,大井橋本和馬,468(-10),202444110407,2024/11/04,1600,ダ,稍
11,8,13,ネクストブレイク,牡4,56.0,山崎誠士,1:46.2,クビ,4,8.4,41.7,大井米田英世,488(-7),202444110407,2024/11/04,1600,ダ,稍
12,4,5,アンパト,セ4,56.0,東原悠善,1:46.5,1.3/4,10,58.9,41.1,大井庄子昭彦,423(+5),202444110407,2024/11/04,1600,ダ,稍
13,8,14,レベリオス,牡3,56.0,吉井章,1:46.8,1.1/2,5,12.5,42.4,大井鈴木啓之,549(+5),202444110407,2024/11/04,1600,ダ,稍
14,5,8,ゲイシール,牡3,56.0,仲原大生,1:47.2,2,14,147.1,42.4,大井岡野尚光,472(+10),202444110407,2024/11/04,1600,ダ,稍
1,2,3,エコロシャイン,牝3,54.0,矢野貴之,1:16.4,,1,2.7,39.2,大井藤田輝信,505(+11),202444110408,2024/11/04,1200,ダ,稍
2,5,10,ギブミーユアラブ,牝3,54.0,野畑凌,1:16.7,1.3/4,9,57.0,39.8,大井田中正人,475(0),202444110408,2024/11/04,1200,ダ,稍
3,5,9,ナインストーンズ,牡3,56.0,和田譲治,1:16.8,1/2,2,3.4,40.0,大井鈴木啓之,475(+4),202444110408,2024/11/04,1200,ダ,稍
4,6,12,エムオーアプローズ,牡8,56.0,吉井章,1:17.1,1.3/4,4,8.7,39.7,大井高岩孝敏,470(-3),202444110408,2024/11/04,1200,ダ,稍
5,4,7,エスカルチャ,牡3,56.0,安藤洋一,1:17.1,クビ,3,4.3,39.8,大井的場直之,540(-5),202444110408,2024/11/04,1200,ダ,稍
6,3,6,ジョードプル,牡3,56.0,澤田龍哉,1:17.2,クビ,6,22.2,38.6,大井蛯名雄太,455(-5),202444110408,2024/11/04,1200,ダ,稍
7,1,1,シルバーステラ,牝4,54.0,高橋昭平,1:17.2,アタマ,11,82.9,39.6,大井佐藤壽,440(-6),202444110408,2024/11/04,1200,ダ,稍
8,6,11,フォアランナー,牡5,56.0,千田洋,1:17.4,3/4,15,183.1,38.4,大井大宮和也,536(+4),202444110408,2024/11/04,1200,ダ,稍
9,8,15,エスシーマゼラン,牡4,53.0,▲田中洸多,1:17.4,アタマ,12,157.9,39.6,大井佐々木忠,510(+3),202444110408,2024/11/04,1200,ダ,稍
10,1,2,ソウルレコード,牝3,52.0,△佐野遥久,1:17.7,1.1/2,7,31.1,40.6,大井高橋清顕,441(-1),202444110408,2024/11/04,1200,ダ,稍
11,7,14,ザムト,牝3,53.0,☆鷹見陸,1:17.8,1/2,10,63.2,40.5,大井高野毅,480(-13),202444110408,2024/11/04,1200,ダ,稍
12,7,13,サイレントニャー,牝3,54.0,石川駿介,1:17.8,クビ,14,168.1,41.3,大井小野寺晋,480(+4),202444110408,2024/11/04,1200,ダ,稍
13,8,16,ゼネラルチーター,牡3,56.0,西啓太,1:17.9,クビ,13,160.8,39.6,大井須田和伸,436(-2),202444110408,2024/11/04,1200,ダ,稍
14,2,4,ブラウンスウィープ,牡3,56.0,瀬川将輝,1:18.0,クビ,16,266.9,40.0,大井佐々木洋,454(+6),202444110408,2024/11/04,1200,ダ,稍
15,4,8,アメアガリ,牝3,52.0,△谷内貫太,1:18.0,クビ,8,44.1,40.6,大井井上弘之,463(-2),202444110408,2024/11/04,1200,ダ,稍
中止,3,5,リリックス,牝4,54.0,藤本現暉,,,5,12.3,,大井渡部則夫,484(+4),202444110408,2024/11/04,1200,ダ,稍
1,1,1,アベニンスマイル,牡3,56.0,横川怜央,1:14.5,,3,6.5,37.6,大井鈴木啓之,531(+11),202444110409,2024/11/04,1200,ダ,稍
2,6,7,サフィールシェール,牝3,54.0,藤田凌,1:14.9,2,2,3.0,37.8,大井中道啓二,507(-4),202444110409,2024/11/04,1200,ダ,稍
3,4,4,ノイバラ,牝3,54.0,和田譲治,1:15.0,3/4,1,2.8,37.8,大井赤嶺本浩,420(0),202444110409,2024/11/04,1200,ダ,稍
4,7,9,エピルシェール,牡5,56.0,江里口裕,1:15.0,クビ,5,9.8,37.2,大井佐野謙二,511(-1),202444110409,2024/11/04,1200,ダ,稍
5,2,2,アチェロイス,牝7,54.0,西啓太,1:16.2,6,8,53.5,38.8,大井栗田泰昌,459(+1),202444110409,2024/11/04,1200,ダ,稍
6,5,5,ティーズアイランド,牝4,54.0,矢野貴之,1:16.4,1,4,9.4,38.6,大井高野毅,467(-1),202444110409,2024/11/04,1200,ダ,稍
7,8,10,トーセンアマンダ,牝6,54.0,遠藤健太,1:16.5,1/2,10,90.4,38.4,大井遠藤茂,486(-2),202444110409,2024/11/04,1200,ダ,稍
8,8,11,シゲルタイムフライ,牡4,54.0,△谷内貫太,1:16.6,クビ,9,54.9,39.0,大井赤嶺亮,499(+13),202444110409,2024/11/04,1200,ダ,稍
9,3,3,ハクアイキセキ,牡3,56.0,野畑凌,1:16.6,ハナ,7,14.9,39.1,大井松浦裕之,455(+6),202444110409,2024/11/04,1200,ダ,稍
10,6,6,コーゲンシルバー,牡3,56.0,石川駿介,1:16.7,クビ,6,10.3,39.1,大井井上弘之,468(+11),202444110409,2024/11/04,1200,ダ,稍
11,7,8,ショウナンサクレツ,牡3,56.0,達城龍次,1:18.5,9,11,151.4,40.7,大井納谷和玖,486(-10),202444110409,2024/11/04,1200,ダ,稍
1,4,7,ビッグショット,牡4,56.0,達城龍次,1:50.2,,4,6.5,41.1,大井鈴木啓之,498(+3),202444110410,2024/11/04,1700,ダ,稍
2,4,8,リックマーベル,牡6,56.0,本田正重,1:50.3,クビ,8,24.4,39.7,大井須田和伸,477(+9),202444110410,2024/11/04,1700,ダ,稍
3,3,5,オールアイズオン,セ4,56.0,森泰斗,1:50.3,クビ,6,10.2,39.4,大井村上頼章,475(-2),202444110410,2024/11/04,1700,ダ,稍
4,7,14,レイジングスラスト,牡4,55.0,☆鷹見陸,1:50.6,1.1/2,5,7.9,41.3,大井藤田輝信,552(-1),202444110410,2024/11/04,1700,ダ,稍
5,5,9,ミツカネマーズ,牡4,56.0,矢野貴之,1:50.6,ハナ,1,3.7,38.6,大井松浦裕之,500(-1),202444110410,2024/11/04,1700,ダ,稍
6,7,13,ボラボラフレイバー,牡4,54.0,△谷内貫太,1:50.6,ハナ,12,54.2,39.4,大井月岡健二,456(-3),202444110410,2024/11/04,1700,ダ,稍
7,1,1,ショットオブザデイ,牡5,56.0,安藤洋一,1:51.3,3.1/2,10,37.3,41.5,大井市村誠,477(+2),202444110410,2024/11/04,1700,ダ,稍
8,2,4,ビルドラポール,牡4,56.0,藤本現暉,1:51.4,クビ,7,21.4,41.2,大井宗形竹見,513(+2),202444110410,2024/11/04,1700,ダ,稍
9,8,16,マロンスイーツ,牡3,56.0,岡村健司,1:51.7,1.3/4,11,50.9,38.7,大井辻野豊,485(+1),202444110410,2024/11/04,1700,ダ,稍
10,2,3,グッドエクスプレス,牡3,56.0,和田譲治,1:51.8,クビ,2,4.3,41.7,大井宗形竹見,547(+31),202444110410,2024/11/04,1700,ダ,稍
11,1,2,ユキノマリア,牝4,52.0,△佐野遥久,1:52.3,2.1/2,13,68.9,42.9,大井田中正人,488(+2),202444110410,2024/11/04,1700,ダ,稍
12,6,11,リケアミネオラ,牡4,56.0,千田洋,1:52.4,クビ,14,122.6,42.3,大井吉井竜一,418(+1),202444110410,2024/11/04,1700,ダ,稍
13,6,12,ブルズアイ,牡3,56.0,野畑凌,1:52.7,1.1/2,9,27.0,43.4,大井福永敏,580(+38),202444110410,2024/11/04,1700,ダ,稍
14,3,6,ジュエルマイスター,牝4,54.0,本橋孝太,1:52.7,アタマ,3,6.4,43.6,大井荒山勝徳,503(+6),202444110410,2024/11/04,1700,ダ,稍
15,8,15,チュイション,牡6,56.0,東原悠善,1:53.0,1.1/2,16,283.9,42.8,大井赤嶺本浩,503(0),202444110410,2024/11/04,1700,ダ,稍
16,5,10,ボルドーリスクレス,牡3,56.0,横川怜央,1:54.6,8,15,210.3,43.7,大井赤嶺本浩,498(+4),202444110410,2024/11/04,1700,ダ,稍
1,7,8,ロードアラビアン,牡5,57.0,Ｒ．クア,1:27.8,,3,4.4,38.2,大井村上頼章,525(+7),202444110411,2024/11/04,1400,ダ,稍
2,8,10,スターオブフェイス,牡5,53.0,△谷内貫太,1:27.8,クビ,8,33.6,37.2,大井嶋田幸晴,444(+4),202444110411,2024/11/04,1400,ダ,稍
3,3,3,ウナモンタナアルタ,牡5,57.0,森泰斗,1:28.1,1.1/2,4,6.0,38.8,大井佐々木洋,525(-2),202444110411,2024/11/04,1400,ダ,稍
4,7,9,クアトロフォンテ,牡5,57.0,矢野貴之,1:28.3,1.1/4,1,3.3,39.0,船橋山田信大,479(+2),202444110411,2024/11/04,1400,ダ,稍
5,1,1,トゥースパークル,牡6,55.0,本田正重,1:28.5,3/4,5,6.5,38.2,大井藤田輝信,500(-2),202444110411,2024/11/04,1400,ダ,稍
6,8,11,フジラプンツェル,牝4,55.0,石川駿介,1:28.5,クビ,7,19.5,37.8,大井岡野尚光,516(-7),202444110411,2024/11/04,1400,ダ,稍
