着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
12,3,4,ヤマジュンセーヌ,牝5,51.0,▲田中洸多,1:16.2,1/2,12,298.7,38.9,大井小野寺晋,451(0),202544031102,2025/03/11,1200,ダ,重
13,8,13,ガビーズスピリット,牡7,56.0,町田直希,1:16.3,1/2,8,137.1,38.5,大井須田和伸,511(-1),202544031102,2025/03/11,1200,ダ,重
14,2,2,アンリ,牝4,54.0,山林堂信,1:17.4,5,13,314.4,40.0,大井渡部則夫,432(0),202544031102,2025/03/11,1200,ダ,重
1,1,1,コンティニュー,牡3,56.0,西啓太,1:46.3,,2,4.1,40.9,大井荒井朋弘,453(0),202544031103,2025/03/11,1600,ダ,重
2,7,7,ダッシングマン,牡3,56.0,藤田凌,1:47.1,4,3,4.4,41.7,大井中道啓二,453(-2),202544031103,2025/03/11,1600,ダ,重
3,2,2,ブルーキャット,牝3,54.0,中村尚平,1:47.7,3,1,2.0,41.8,大井栗田裕光,457(-4),202544031103,2025/03/11,1600,ダ,重
4,5,5,ウエノマルサンダー,牡3,54.0,△谷内貫太,1:47.9,1,9,49.9,42.0,大井井上弘之,404(-3),202544031103,2025/03/11,1600,ダ,重
5,8,9,ウィルフィオーナ,牝3,54.0,吉井章,1:48.1,1,4,10.0,42.5,大井松浦裕之,411(-3),202544031103,2025/03/11,1600,ダ,重
6,8,10,ファルコンエース,牝3,53.0,☆鷹見陸,1:48.7,3,7,35.2,43.3,大井蛯名雄太,418(+13),202544031103,2025/03/11,1600,ダ,重
7,6,6,ゴルデューク,牡3,53.0,▲田中洸多,1:48.8,1/2,8,39.1,43.2,大井小野寺晋,460(+4),202544031103,2025/03/11,1600,ダ,重
8,4,4,オーラビルド,牡3,56.0,野畑凌,1:49.0,1.1/4,5,14.8,42.3,大井田中正人,434(-2),202544031103,2025/03/11,1600,ダ,重
9,3,3,ハルウララカ,牝3,54.0,松崎正泰,1:49.1,1/2,10,86.4,43.2,大井栗田泰昌,402(-3),202544031103,2025/03/11,1600,ダ,重
10,7,8,アヤサンムギタ,牡3,56.0,町田直希,1:49.3,3/4,6,25.3,43.5,大井赤嶺亮,473(-2),202544031103,2025/03/11,1600,ダ,重
1,8,14,ヴュルディヒ,牡3,56.0,笹川翼,1:29.7,,1,1.0,37.3,大井米田英世,495(-7),202544031104,2025/03/11,1400,ダ,重
2,5,8,セイルクレセント,牡3,56.0,瀬川将輝,1:30.4,3.1/2,10,121.4,37.5,大井蛯名雄太,473(-5),202544031104,2025/03/11,1400,ダ,重
3,7,12,グレイトキセキ,牡3,56.0,石川駿介,1:31.1,3.1/2,4,25.6,38.8,大井高岩孝敏,516(+1),202544031104,2025/03/11,1400,ダ,重
4,3,3,ウイニングショット,牡3,56.0,西啓太,1:31.1,ハナ,3,24.6,37.7,大井真島大輔,446(-16),202544031104,2025/03/11,1400,ダ,重
5,1,1,ブラックゴエ,牡3,56.0,菅原涼太,1:31.5,2,8,93.5,39.1,大井渡部則夫,490(-6),202544031104,2025/03/11,1400,ダ,重
6,4,5,パープルライダー,牡3,56.0,矢野貴之,1:31.6,1/2,2,16.1,39.0,大井田中正人,495(-8),202544031104,2025/03/11,1400,ダ,重
7,7,11,ブリングミーダウン,牝3,54.0,江里口裕,1:31.6,クビ,11,122.0,39.5,大井上杉昌宏,433(+2),202544031104,2025/03/11,1400,ダ,重
8,6,9,サンタマルティナ,牝3,53.0,☆鷹見陸,1:31.8,3/4,7,66.9,38.6,大井渡辺和雄,474(-14),202544031104,2025/03/11,1400,ダ,重
9,2,2,ツバメノコヤスガイ,牝3,54.0,野畑凌,1:32.4,3,6,37.0,39.3,大井宗形竹見,403(+1),202544031104,2025/03/11,1400,ダ,重
10,4,6,グロリアストップ,牝3,54.0,新原周馬,1:32.9,2.1/2,5,26.2,38.6,大井栗田裕光,429(-2),202544031104,2025/03/11,1400,ダ,重
11,3,4,ビバーチェ,牝3,52.0,△谷内貫太,1:33.0,クビ,9,94.4,39.8,大井佐々木忠,451(+2),202544031104,2025/03/11,1400,ダ,重
12,6,10,オキアガリコボシ,牝3,54.0,中村尚平,1:33.1,1/2,13,212.8,39.6,大井栗田裕光,445(-3),202544031104,2025/03/11,1400,ダ,重
13,8,13,シーサー,牡3,53.0,▲加藤雄真,1:33.4,1.3/4,14,214.5,40.0,大井大宮和也,498(+1),202544031104,2025/03/11,1400,ダ,重
14,5,7,カリプソール,牝3,54.0,藤田凌,1:34.3,4,12,136.6,40.4,大井佐野謙二,478(-4),202544031104,2025/03/11,1400,ダ,重
1,5,5,ナックレガーロ,牡3,56.0,藤田凌,1:14.7,,2,4.9,37.8,大井立花伸,460(0),202544031105,2025/03/11,1200,ダ,重
2,7,8,ロセウス,牝3,54.0,笹川翼,1:14.7,クビ,1,1.1,37.0,大井上杉昌宏,462(+2),202544031105,2025/03/11,1200,ダ,重
3,6,6,イーオレイ,牡3,56.0,矢野貴之,1:14.9,1,3,8.1,37.9,大井真島大輔,440(+2),202544031105,2025/03/11,1200,ダ,重
4,6,7,ハッピーキングダム,牝3,52.0,△谷内貫太,1:16.3,7,6,99.9,38.3,大井鈴木啓之,456(-3),202544031105,2025/03/11,1200,ダ,重
5,2,2,オミソーレ,牝3,54.0,内田利雄,1:16.4,1/2,7,136.4,39.1,大井納谷和玖,467(+1),202544031105,2025/03/11,1200,ダ,重
6,1,1,コンチマカロン,牝3,54.0,野畑凌,1:17.1,3.1/2,5,68.0,39.6,大井久保杉隆,447(+1),202544031105,2025/03/11,1200,ダ,重
7,7,9,カルサパラストリス,セ3,56.0,福原杏,1:17.1,アタマ,8,137.5,39.8,大井阪本一栄,440(+3),202544031105,2025/03/11,1200,ダ,重
8,4,4,クロフネビジョン,牝3,54.0,達城龍次,1:17.2,クビ,9,160.6,38.8,大井蛯名雄太,508(+3),202544031105,2025/03/11,1200,ダ,重
9,8,11,ブリングバンバン,牡3,56.0,新原周馬,1:17.4,3/4,4,35.3,39.3,大井堀江仁,479(+4),202544031105,2025/03/11,1200,ダ,重
10,8,10,ユウユウマシェリ,牝3,51.0,▲加藤雄真,1:18.6,6,10,205.2,40.8,大井佐々木忠,461(-2),202544031105,2025/03/11,1200,ダ,重
11,3,3,レモンフラッシュ,牝3,54.0,石川駿介,1:20.5,9,11,392.7,41.3,大井井上弘之,420(-11),202544031105,2025/03/11,1200,ダ,重
1,7,9,ホクトシュンパチ,牡4,56.0,江里口裕,1:44.5,,9,28.1,40.7,大井上杉昌宏,515(-1),202544031106,2025/03/11,1600,ダ,重
2,5,5,ムメ,牝4,54.0,新原周馬,1:44.6,クビ,5,11.6,41.4,大井栗田裕光,449(-1),202544031106,2025/03/11,1600,ダ,重
3,3,3,アソス,牡5,56.0,矢野貴之,1:44.6,アタマ,2,4.1,40.4,大井月岡健二,435(+4),202544031106,2025/03/11,1600,ダ,重
4,4,4,ブラックパーシモン,牡4,56.0,菅原涼太,1:45.0,2,3,4.7,42.1,大井辻野豊,469(-2),202544031106,2025/03/11,1600,ダ,重
5,6,8,ブリックバーン,セ4,56.0,吉井章,1:45.3,1.3/4,1,3.5,41.9,大井渡辺和雄,472(0),202544031106,2025/03/11,1600,ダ,重
6,7,10,プリサイスニードル,セ6,53.0,▲加藤雄真,1:45.4,クビ,10,29.4,41.8,大井赤嶺本浩,442(-3),202544031106,2025/03/11,1600,ダ,重
7,8,12,オリリオ,牡4,55.0,☆鷹見陸,1:45.5,クビ,4,7.6,42.1,大井辻野豊,525(+2),202544031106,2025/03/11,1600,ダ,重
8,1,1,サヴァリア,牝5,54.0,野畑凌,1:45.6,3/4,8,22.0,41.1,大井宗形竹見,466(-9),202544031106,2025/03/11,1600,ダ,重
9,8,11,ウイントルヴェール,牡5,56.0,東原悠善,1:45.9,1.1/2,11,48.9,42.3,大井庄子昭彦,452(-4),202544031106,2025/03/11,1600,ダ,重
10,2,2,リケアヴィオレ,牡4,56.0,本村直樹,1:46.1,1,12,231.0,42.1,大井高岩孝敏,485(-3),202544031106,2025/03/11,1600,ダ,重
11,5,6,ヘウレシス,牝5,54.0,町田直希,1:46.9,4,7,12.9,40.6,大井渡辺和雄,428(-5),202544031106,2025/03/11,1600,ダ,重
12,6,7,ヤルヤン,牡4,56.0,西啓太,1:46.9,クビ,6,12.4,42.9,大井堀千亜樹,451(+2),202544031106,2025/03/11,1600,ダ,重
1,5,7,サンクスグランパ,セ7,56.0,千田洋,1:14.8,,2,4.9,38.1,大井大宮和也,473(-1),202544031107,2025/03/11,1200,ダ,重
2,8,12,エムオーナイナー,牡7,56.0,新原周馬,1:15.0,1.1/4,1,1.8,38.1,大井高岩孝敏,483(-5),202544031107,2025/03/11,1200,ダ,重
3,8,13,ルイーサ,牝5,54.0,矢野貴之,1:15.4,2,3,7.0,38.1,大井鷹見浩,475(-6),202544031107,2025/03/11,1200,ダ,重
4,4,5,マオノブリージー,牝4,54.0,大木天翔,1:15.6,3/4,9,76.4,38.1,大井橋本和馬,434(+7),202544031107,2025/03/11,1200,ダ,重
5,6,9,イチモクサン,セ5,56.0,福原杏,1:15.6,クビ,8,20.0,38.1,大井堀江仁,482(+4),202544031107,2025/03/11,1200,ダ,重
6,4,4,キョウエイノヴェル,牡4,56.0,吉井章,1:15.8,3/4,4,10.3,38.7,大井阪本一栄,476(+5),202544031107,2025/03/11,1200,ダ,重
7,2,2,サンドバンブー,牝4,54.0,高橋昭平,1:15.9,3/4,7,19.4,38.0,大井立花伸,508(-4),202544031107,2025/03/11,1200,ダ,重
8,1,1,グァンダオ,牡4,53.0,▲加藤雄真,1:16.2,1.1/2,5,13.8,38.0,大井小野寺晋,432(-1),202544031107,2025/03/11,1200,ダ,重
9,7,10,マーヤボニータ,牝4,52.0,△谷内貫太,1:16.4,1,11,163.3,39.8,大井大宮和也,438(+5),202544031107,2025/03/11,1200,ダ,重
10,3,3,ピエールテネシー,牝4,54.0,東原悠善,1:16.4,アタマ,13,335.9,38.6,大井佐々木洋,475(-1),202544031107,2025/03/11,1200,ダ,重
11,5,6,エンバーク,セ4,56.0,江里口裕,1:16.9,2.1/2,10,150.0,38.4,大井小野寺晋,475(-5),202544031107,2025/03/11,1200,ダ,重
12,6,8,ブレイクルージュ,牝4,51.0,▲田中洸多,1:17.0,クビ,12,243.3,39.4,大井堀千亜樹,455(-2),202544031107,2025/03/11,1200,ダ,重
13,7,11,ゼネラルリッチ,牡4,56.0,菅原涼太,1:18.4,7,6,14.2,39.7,大井辻野豊,536(+3),202544031107,2025/03/11,1200,ダ,重
1,6,9,シンティリオ,牡5,56.0,達城龍次,1:43.1,,7,19.2,40.0,大井鈴木啓之,479(-3),202544031108,2025/03/11,1600,ダ,重
2,2,2,フローティンローズ,牝4,54.0,笹川翼,1:43.8,3.1/2,2,3.4,40.3,大井宗形竹見,478(+3),202544031108,2025/03/11,1600,ダ,重
3,1,1,ラストフロンティア,牡4,56.0,高野誠毅,1:44.0,3/4,9,27.7,40.3,大井村上頼章,446(-2),202544031108,2025/03/11,1600,ダ,重
4,7,11,テーオードリアン,牝5,54.0,藤田凌,1:44.3,1.3/4,12,73.8,41.0,大井中道啓二,470(+4),202544031108,2025/03/11,1600,ダ,重
5,5,8,マイネルオデーサ,セ4,56.0,菅原涼太,1:44.4,クビ,4,12.1,40.1,大井赤嶺本浩,431(-2),202544031108,2025/03/11,1600,ダ,重
6,7,12,ハヴィティペイ,牡7,56.0,新原周馬,1:44.5,1/2,8,27.5,41.7,大井堀江仁,481(0),202544031108,2025/03/11,1600,ダ,重
7,3,4,リアンフォール,牡4,56.0,仲原大生,1:44.7,1,10,29.3,40.8,大井米田英世,484(-1),202544031108,2025/03/11,1600,ダ,重
8,4,6,スマートビアンカ,牝4,52.0,△谷内貫太,1:45.0,1.1/2,14,115.7,40.7,大井大宮和也,439(+7),202544031108,2025/03/11,1600,ダ,重
9,5,7,タカノドリーム,牡6,56.0,矢野貴之,1:45.1,1/2,1,2.2,41.6,大井坂井英光,513(-7),202544031108,2025/03/11,1600,ダ,重
9,8,13,ストライクノワール,牡4,56.0,野畑凌,1:45.1,同着,5,14.8,41.6,大井宗形竹見,477(+3),202544031108,2025/03/11,1600,ダ,重
11,4,5,ハカイシン,牡5,56.0,西啓太,1:45.1,アタマ,6,18.0,41.4,大井渡辺和雄,541(-4),202544031108,2025/03/11,1600,ダ,重
12,8,14,ゼンダンクラージュ,セ6,56.0,遠藤健太,1:45.3,1,13,82.9,41.2,大井遠藤茂,486(-2),202544031108,2025/03/11,1600,ダ,重
13,6,10,アイスラリマー,牝6,54.0,吉井章,1:45.5,1,3,10.2,41.5,大井高岩孝敏,448(0),202544031108,2025/03/11,1600,ダ,重
14,3,3,マキズシトイナ,牡4,56.0,町田直希,1:45.7,3/4,11,65.5,42.0,大井高橋清顕,491(-2),202544031108,2025/03/11,1600,ダ,重
1,4,4,キタノマティーニ,牝4,54.0,笹川翼,1:14.9,,1,1.7,38.4,大井田中正人,490(-3),202544031109,2025/03/11,1200,ダ,重
2,5,6,ロイヤルエピック,牡7,56.0,大木天翔,1:15.0,1/2,3,5.8,38.7,大井橋本和馬,506(-2),202544031109,2025/03/11,1200,ダ,重
3,6,8,サカベンクイーン,牝6,54.0,野畑凌,1:15.3,1.1/2,2,4.5,39.2,大井赤嶺本浩,496(+2),202544031109,2025/03/11,1200,ダ,重
4,8,12,クリアアレグレ,牡4,56.0,吉井章,1:15.4,3/4,5,13.2,38.7,大井的場直之,513(+2),202544031109,2025/03/11,1200,ダ,重
5,7,10,テンポルバート,牝5,51.0,▲田中洸多,1:15.4,アタマ,6,29.1,38.5,大井荒井朋弘,502(+20),202544031109,2025/03/11,1200,ダ,重
6,2,2,エスプリナミコ,牝5,54.0,町田直希,1:15.9,2.1/2,8,96.3,38.5,大井澤佳宏,475(+2),202544031109,2025/03/11,1200,ダ,重
7,6,7,ホクトシーダー,牝4,54.0,石川駿介,1:16.1,1.1/4,12,312.7,39.2,大井上杉昌宏,475(-4),202544031109,2025/03/11,1200,ダ,重
8,1,1,アンナネーヴェ,牝4,54.0,東原悠善,1:16.2,クビ,11,299.9,38.5,大井庄子昭彦,431(+3),202544031109,2025/03/11,1200,ダ,重
9,7,9,ナイトストーリー,牝4,54.0,達城龍次,1:16.2,アタマ,9,103.4,38.8,大井鷹見浩,431(-6),202544031109,2025/03/11,1200,ダ,重
10,8,11,エコロシャイン,牝4,54.0,矢野貴之,1:16.3,クビ,4,8.3,39.8,大井藤田輝信,504(+3),202544031109,2025/03/11,1200,ダ,重
11,3,3,スターオブウーノ,牡4,56.0,中村尚平,1:16.5,1.1/4,10,246.1,39.3,大井庄子昭彦,453(+1),202544031109,2025/03/11,1200,ダ,重
12,5,5,メリーコッカー,牝5,54.0,遠藤健太,1:17.7,6,7,58.5,40.4,大井遠藤茂,410(-9),202544031109,2025/03/11,1200,ダ,重
1,8,12,ランプロン,牡5,56.0,仲原大生,1:13.8,,9,33.3,37.9,大井赤嶺本浩,495(-2),202544031110,2025/03/11,1200,ダ,重
2,6,8,グランジュール,牝4,54.0,笹川翼,1:13.8,ハナ,1,1.9,37.7,大井中道啓二,486(0),202544031110,2025/03/11,1200,ダ,重
3,2,2,ヤマノウォーリア,牡5,56.0,江里口裕,1:13.8,クビ,7,24.1,37.6,大井佐々木洋,491(-1),202544031110,2025/03/11,1200,ダ,重
4,4,4,シロイトイキ,牝5,53.0,☆鷹見陸,1:14.2,2,6,14.0,37.6,大井森下淳平,474(-4),202544031110,2025/03/11,1200,ダ,重
5,6,7,シャインフォール,牡6,56.0,大木天翔,1:14.3,クビ,4,10.1,37.4,大井橋本和馬,485(+9),202544031110,2025/03/11,1200,ダ,重
6,7,10,キタサンヒコボシ,牡4,56.0,達城龍次,1:14.3,アタマ,3,8.2,38.1,大井米田英世,504(-6),202544031110,2025/03/11,1200,ダ,重
7,7,9,ラペルシェール,牡7,56.0,町田直希,1:14.4,1/2,5,11.7,37.7,大井佐野謙二,489(+1),202544031110,2025/03/11,1200,ダ,重
8,3,3,シザーハンズ,牝8,54.0,藤田凌,1:14.5,1/2,8,28.6,38.2,大井佐宗応和,496(+1),202544031110,2025/03/11,1200,ダ,重
9,5,5,フォルツァ,牝6,54.0,石川駿介,1:15.1,3,12,199.8,39.0,大井井上弘之,406(+1),202544031110,2025/03/11,1200,ダ,重
10,8,11,ベネチアフレイバー,牝5,54.0,西啓太,1:15.4,1.3/4,2,4.3,39.0,大井坂井英光,501(0),202544031110,2025/03/11,1200,ダ,重
11,5,6,トチノヒーロー,セ7,56.0,吉井章,1:15.6,1,10,92.4,39.3,大井嶋田幸晴,439(+3),202544031110,2025/03/11,1200,ダ,重
12,1,1,アポロリヤム,セ6,54.0,△谷内貫太,1:16.0,2,11,106.2,39.0,大井市村誠,466(+2),202544031110,2025/03/11,1200,ダ,重
1,5,5,ナイトオブファイア,牡3,57.0,矢野貴之,2:09.9,,1,1.0,36.8,大井渡辺和雄,514(-7),202544031111,2025/03/11,2000,ダ,重
2,4,4,ベルグラシアス,牝3,54.0,町田直希,2:11.1,6,5,49.0,37.0,大井市村誠,455(+6),202544031111,2025/03/11,2000,ダ,重
3,1,1,スルガダイナゴン,牡3,56.0,今野忠成,2:11.9,4,6,75.8,38.0,大井佐宗応和,516(+1),202544031111,2025/03/11,2000,ダ,重
4,7,7,アレンパ,牡3,56.0,鷹見陸,2:12.3,2,4,21.8,38.6,大井澤佳宏,518(-3),202544031111,2025/03/11,2000,ダ,重
5,3,3,ジェーケーボンバー,牡3,56.0,笹川翼,2:12.3,ハナ,2,6.6,39.2,大井福田真広,489(+8),202544031111,2025/03/11,2000,ダ,重
6,6,6,アルミンテソーロ,牡3,56.0,藤田凌,2:13.2,4,3,14.9,40.1,大井荒山勝徳,530(+1),202544031111,2025/03/11,2000,ダ,重
7,2,2,アンクロワヤブル,牡3,56.0,西啓太,2:13.9,3.1/2,7,86.0,39.8,川崎林隆之,440(+3),202544031111,2025/03/11,2000,ダ,重
1,5,5,ゴールデンブザー,牡4,56.0,笹川翼,1:56.0,,5,13.5,37.9,大井宗形竹見,502(+16),202544031112,2025/03/11,1800,ダ,重
2,1,1,マルカンラニ,牡5,56.0,松崎正泰,1:56.1,クビ,1,1.7,37.4,大井高野毅,544(-1),202544031112,2025/03/11,1800,ダ,重
3,2,2,エスケンドリーム,牡4,56.0,新原周馬,1:56.3,1,9,36.6,37.8,大井鷹見浩,538(-9),202544031112,2025/03/11,1800,ダ,重
4,7,8,ファーガス,牡6,55.0,☆鷹見陸,1:56.7,2,7,17.3,38.5,大井月岡健二,471(-1),202544031112,2025/03/11,1800,ダ,重
5,8,10,フライヤートゥルー,牡5,56.0,今野忠成,1:56.7,クビ,3,9.4,38.7,大井上杉昌宏,510(+16),202544031112,2025/03/11,1800,ダ,重
6,4,4,ダークモード,牡5,56.0,西啓太,1:56.9,3/4,2,4.8,38.0,船橋山中尊徳,504(0),202544031112,2025/03/11,1800,ダ,重
7,3,3,ビシャモンテン,牡7,56.0,野畑凌,1:57.4,2.1/2,4,10.5,38.7,大井荒井朋弘,511(-3),202544031112,2025/03/11,1800,ダ,重
8,7,7,マルカンブロンド,牡6,56.0,矢野貴之,1:57.6,1,6,16.7,39.1,大井高野毅,476(-4),202544031112,2025/03/11,1800,ダ,重
9,6,6,デッドフレイ,牡4,56.0,吉井章,1:57.7,3/4,10,61.6,39.2,大井朝倉実,482(-6),202544031112,2025/03/11,1800,ダ,重
10,8,9,リュウ,牡5,56.0,藤田凌,1:58.0,1.1/2,8,29.6,39.7,大井福永敏,533(-3),202544031112,2025/03/11,1800,ダ,重
1,7,9,カシマブライトン,牡3,55.0,☆鷹見陸,1:47.6,,1,2.9,41.0,大井澤佳宏,472(-3),202544031201,2025/03/12,1600,ダ,重
2,6,7,コーゲンカイショウ,セ3,56.0,千田洋,1:48.1,2.1/2,3,7.3,42.0,大井井上弘之,487(-7),202544031201,2025/03/12,1600,ダ,重
3,1,1,ブラックタルマエ,牡3,56.0,仲原大生,1:48.2,1/2,4,7.4,41.7,大井赤嶺本浩,434(+5),202544031201,2025/03/12,1600,ダ,重
4,7,10,ブライトフォース,牡3,56.0,新原周馬,1:48.2,ハナ,8,16.3,40.4,大井鷹見浩,461(0),202544031201,2025/03/12,1600,ダ,重
5,5,6,ハンターウルフ,牡3,56.0,和田譲治,1:48.3,1/2,9,18.9,42.0,大井栗田裕光,464(+3),202544031201,2025/03/12,1600,ダ,重
6,3,3,ウィルマッチ,牝3,54.0,菅原涼太,1:48.4,1/2,5,9.5,41.9,大井栗田裕光,429(+1),202544031201,2025/03/12,1600,ダ,重
7,2,2,ジョンノコトバ,セ3,56.0,吉井章,1:48.5,クビ,2,5.0,42.2,大井朝倉実,460(-3),202544031201,2025/03/12,1600,ダ,重
8,8,12,イクノエイトナイン,牝3,54.0,瀬川将輝,1:48.6,3/4,6,10.9,42.4,大井堀千亜樹,452(-2),202544031201,2025/03/12,1600,ダ,重
9,5,5,ココロケショウ,牝3,54.0,石川駿介,1:49.2,3,12,195.1,42.8,大井井上弘之,425(-5),202544031201,2025/03/12,1600,ダ,重
10,8,11,アヤサンネムネム,牝3,54.0,藤田凌,1:49.6,2,10,27.2,43.5,大井田中正人,427(0),202544031201,2025/03/12,1600,ダ,重
11,6,8,ヤッホーキリシマ,牡3,56.0,達城龍次,1:49.7,クビ,7,12.5,43.6,大井田中正人,491(+8),202544031201,2025/03/12,1600,ダ,重
12,4,4,ファルコンブラック,牝3,54.0,松崎正泰,1:49.9,1,11,114.3,41.1,大井岡野尚光,450(0),202544031201,2025/03/12,1600,ダ,重
1,6,10,スモモノイモウト,牝3,54.0,和田譲治,1:16.2,,3,5.2,39.1,大井佐宗応和,427(+7),202544031202,2025/03/12,1200,ダ,重
2,2,2,ダンシングファイト,牝3,54.0,町田直希,1:16.7,2.1/2,6,13.3,39.0,大井吉井竜一,401(+1),202544031202,2025/03/12,1200,ダ,重
3,3,4,タイセイプリエール,牝3,54.0,矢野貴之,1:17.0,1.1/2,1,2.5,39.7,大井松浦裕之,470(+1),202544031202,2025/03/12,1200,ダ,重
4,8,14,フェレスアダマス,牝3,54.0,達城龍次,1:17.0,アタマ,2,4.0,39.8,大井鷹見浩,446(+10),202544031202,2025/03/12,1200,ダ,重
5,5,7,ピッピーノ,牡3,56.0,東原悠善,1:17.1,1/2,12,237.2,38.8,大井赤嶺本浩,443(-4),202544031202,2025/03/12,1200,ダ,重
6,4,6,プロシュ,牝3,51.0,▲田中洸多,1:17.3,3/4,11,114.0,39.6,大井佐々木忠,445(+6),202544031202,2025/03/12,1200,ダ,重
7,3,3,アイオンザボール,牝3,54.0,安藤洋一,1:17.4,1/2,4,7.6,39.4,大井藤田輝信,437(+5),202544031202,2025/03/12,1200,ダ,重
8,1,1,プチビーンズ,牝3,54.0,千田洋,1:17.5,1/2,8,35.9,38.8,大井大宮和也,456(+12),202544031202,2025/03/12,1200,ダ,重
9,4,5,ニューグローリー,牝3,54.0,石川駿介,1:17.6,1/2,13,356.5,39.1,大井朝倉実,418(-3),202544031202,2025/03/12,1200,ダ,重
10,6,9,プレミアリッチ,牝3,53.0,☆鷹見陸,1:17.6,クビ,5,10.4,39.7,大井月岡健二,446(+5),202544031202,2025/03/12,1200,ダ,重
11,7,11,ライジンバローズ,牡3,54.0,△谷内貫太,1:17.7,1/2,7,26.1,40.5,大井福永敏,458(-7),202544031202,2025/03/12,1200,ダ,重
12,5,8,ストライクルックス,牝3,54.0,菅原涼太,1:17.9,3/4,9,45.3,40.0,大井赤嶺亮,446(-5),202544031202,2025/03/12,1200,ダ,重
13,8,13,ガガテス,牝3,54.0,中村尚平,1:19.4,7,10,47.4,41.5,大井渡辺和雄,478(-3),202544031202,2025/03/12,1200,ダ,重
取消,7,12,ミッションアイズ,牡3,56.0,新原周馬,,,,,,大井澤佳宏,,202544031202,2025/03/12,1200,ダ,重
1,2,2,ユウユウスターリー,牝7,54.0,安藤洋一,1:44.0,,2,3.1,40.3,大井月岡健二,432(+4),202544031203,2025/03/12,1600,ダ,重
2,7,12,フォンローザ,牝4,54.0,西啓太,1:44.2,1.1/4,6,17.1,40.5,大井鷹見浩,444(-4),202544031203,2025/03/12,1600,ダ,重
3,7,11,タオスワン,牡5,56.0,藤田凌,1:44.4,1,1,2.6,40.0,大井佐野謙二,470(+1),202544031203,2025/03/12,1600,ダ,重
4,6,9,ナックジャスパー,牝5,54.0,高橋昭平,1:44.5,3/4,4,9.2,40.5,大井立花貢,466(-1),202544031203,2025/03/12,1600,ダ,重
5,5,8,マルヨソウタ,牡7,56.0,達城龍次,1:44.9,2,5,11.8,40.7,大井村上頼章,505(-4),202544031203,2025/03/12,1600,ダ,重
6,8,13,ビアンカ,牝5,54.0,瀬川将輝,1:45.0,1/2,7,17.5,40.6,大井大宮和也,435(0),202544031203,2025/03/12,1600,ダ,重
7,6,10,ベルベットハンマー,牝4,54.0,東原悠善,1:45.1,1/2,11,109.8,41.1,大井井上弘之,451(+7),202544031203,2025/03/12,1600,ダ,重
8,1,1,カノアレディー,牝6,54.0,町田直希,1:45.5,2,3,6.4,41.8,大井蛯名雄太,470(-7),202544031203,2025/03/12,1600,ダ,重
9,3,3,ベラジオコクオウ,セ4,56.0,千田洋,1:45.6,1/2,10,81.2,40.9,大井松浦裕之,491(-6),202544031203,2025/03/12,1600,ダ,重
10,5,7,コネクトハーツ,牡4,56.0,内田利雄,1:45.7,1/2,8,27.6,39.7,大井鷹見浩,454(+4),202544031203,2025/03/12,1600,ダ,重
11,3,4,レディアマゾネス,牝4,54.0,中村尚平,1:46.6,4,14,296.2,41.4,大井佐藤壽,447(+10),202544031203,2025/03/12,1600,ダ,重
12,8,14,パジャマパーティー,牝4,54.0,仲原大生,1:46.8,3/4,12,142.7,42.6,大井村上頼章,456(+8),202544031203,2025/03/12,1600,ダ,重
13,4,5,キープインマインド,牡4,56.0,吉井章,1:48.2,7,9,37.8,43.4,大井阪本一栄,495(-3),202544031203,2025/03/12,1600,ダ,重
14,4,6,ブラッドワイルド,牡6,56.0,本村直樹,1:49.6,7,13,213.4,42.4,大井高岩孝敏,522(-5),202544031203,2025/03/12,1600,ダ,重
1,5,6,ユメゴテン,牝4,54.0,江里口裕,1:13.6,,7,28.0,38.1,大井橋本和馬,463(+5),202544031204,2025/03/12,1200,ダ,重
